DateTime,Final price,Historical Low,price,release_date,game_age_days,month,original_price,is_on_sale,discount_percent,last_sale_date,days_since_last_sale,game_title
2020-10-29 17:03:09,19.99,9.99,19.99,2017-06-12 05:00:05,1235,10,59.99,1,66.67777962993833,2020-10-29 17:03:09,0.0,The Evil Within 2
2020-11-02 18:27:48,39.99,9.99,39.99,2017-06-12 05:00:05,1239,11,59.99,1,33.338889814969164,2020-11-02 18:27:48,0.0,The Evil Within 2
2020-11-25 18:07:15,7.99,7.99,7.99,2017-06-12 05:00:05,1262,11,59.99,1,86.68111351891982,2020-11-25 18:07:15,0.0,The Evil Within 2
2020-12-01 18:55:30,39.99,7.99,39.99,2017-06-12 05:00:05,1268,12,59.99,1,33.338889814969164,2020-12-01 18:55:30,0.0,The Evil Within 2
2020-12-22 18:22:33,9.99,7.99,9.99,2017-06-12 05:00:05,1289,12,59.99,1,83.3472245374229,2020-12-22 18:22:33,0.0,The Evil Within 2
2021-01-05 19:28:43,39.99,7.99,39.99,2017-06-12 05:00:05,1303,1,59.99,1,33.338889814969164,2021-01-05 19:28:43,0.0,The Evil Within 2
2021-02-11 18:07:18,9.99,7.99,9.99,2017-06-12 05:00:05,1340,2,59.99,1,83.3472245374229,2021-02-11 18:07:18,0.0,The Evil Within 2
2021-02-15 19:19:41,39.99,7.99,39.99,2017-06-12 05:00:05,1344,2,59.99,1,33.338889814969164,2021-02-15 19:19:41,0.0,The Evil Within 2
2021-04-29 17:09:06,19.99,7.99,19.99,2017-06-12 05:00:05,1417,4,59.99,1,66.67777962993833,2021-04-29 17:09:06,0.0,The Evil Within 2
2021-05-06 17:08:52,39.99,7.99,39.99,2017-06-12 05:00:05,1424,5,59.99,1,33.338889814969164,2021-05-06 17:08:52,0.0,The Evil Within 2
2021-06-24 18:39:35,11.99,7.99,11.99,2017-06-12 05:00:05,1473,6,59.99,1,80.01333555592599,2021-06-24 18:39:35,0.0,The Evil Within 2
2021-07-08 17:24:09,39.99,7.99,39.99,2017-06-12 05:00:05,1487,7,59.99,1,33.338889814969164,2021-07-08 17:24:09,0.0,The Evil Within 2
2021-08-10 17:05:32,11.99,7.99,11.99,2017-06-12 05:00:05,1520,8,59.99,1,80.01333555592599,2021-08-10 17:05:32,0.0,The Evil Within 2
2021-08-24 17:05:33,39.99,7.99,39.99,2017-06-12 05:00:05,1534,8,59.99,1,33.338889814969164,2021-08-24 17:05:33,0.0,The Evil Within 2
2021-10-28 17:38:12,13.19,7.99,13.19,2017-06-12 05:00:05,1599,10,59.99,1,78.01300216702785,2021-10-28 17:38:12,0.0,The Evil Within 2
2021-11-01 17:43:35,39.99,7.99,39.99,2017-06-12 05:00:05,1603,11,59.99,1,33.338889814969164,2021-11-01 17:43:35,0.0,The Evil Within 2
2021-11-24 18:08:39,7.99,7.99,7.99,2017-06-12 05:00:05,1626,11,59.99,1,86.68111351891982,2021-11-24 18:08:39,0.0,The Evil Within 2
2021-11-24 18:30:42,7.99,7.99,7.99,2017-06-12 05:00:05,1626,11,59.99,1,86.68111351891982,2021-11-24 18:30:42,0.0,The Evil Within 2
2021-12-01 18:21:31,39.99,7.99,39.99,2017-06-12 05:00:05,1633,12,39.99,0,0.0,2021-11-24 18:30:42,6.0,The Evil Within 2
2021-12-22 18:02:54,7.99,7.99,7.99,2017-06-12 05:00:05,1654,12,39.99,1,80.02000500125031,2021-12-22 18:02:54,0.0,The Evil Within 2
2022-01-05 18:21:11,39.99,7.99,39.99,2017-06-12 05:00:05,1668,1,39.99,0,0.0,2021-12-22 18:02:54,14.0,The Evil Within 2
2022-01-27 18:22:38,7.99,7.99,7.99,2017-06-12 05:00:05,1690,1,39.99,1,80.02000500125031,2022-01-27 18:22:38,0.0,The Evil Within 2
2022-02-03 18:22:39,39.99,7.99,39.99,2017-06-12 05:00:05,1697,2,39.99,0,0.0,2022-01-27 18:22:38,7.0,The Evil Within 2
2022-06-09 17:01:51,7.99,7.99,7.99,2017-06-12 05:00:05,1823,6,39.99,1,80.02000500125031,2022-06-09 17:01:51,0.0,The Evil Within 2
2022-06-13 17:22:03,39.99,7.99,39.99,2017-06-12 05:00:05,1827,6,39.99,0,0.0,2022-06-09 17:01:51,4.0,The Evil Within 2
2022-06-23 17:26:06,7.99,7.99,7.99,2017-06-12 05:00:05,1837,6,39.99,1,80.02000500125031,2022-06-23 17:26:06,0.0,The Evil Within 2
2022-06-23 17:34:39,7.99,7.99,7.99,2017-06-12 05:00:05,1837,6,39.99,1,80.02000500125031,2022-06-23 17:34:39,0.0,The Evil Within 2
2022-07-07 17:22:48,39.99,7.99,39.99,2017-06-12 05:00:05,1851,7,39.99,0,0.0,2022-06-23 17:34:39,13.0,The Evil Within 2
2022-08-16 17:01:50,7.99,7.99,7.99,2017-06-12 05:00:05,1891,8,39.99,1,80.02000500125031,2022-08-16 17:01:50,0.0,The Evil Within 2
2022-08-30 17:01:48,39.99,7.99,39.99,2017-06-12 05:00:05,1905,8,39.99,0,0.0,2022-08-16 17:01:50,13.0,The Evil Within 2
2022-10-25 17:18:38,5.99,5.99,5.99,2017-06-12 05:00:05,1961,10,39.99,1,85.02125531382846,2022-10-25 17:18:38,0.0,The Evil Within 2
2022-11-01 17:22:00,39.99,5.99,39.99,2017-06-12 05:00:05,1968,11,39.99,0,0.0,2022-10-25 17:18:38,7.0,The Evil Within 2
2022-11-22 18:09:50,7.99,5.99,7.99,2017-06-12 05:00:05,1989,11,39.99,1,80.02000500125031,2022-11-22 18:09:50,0.0,The Evil Within 2
2022-11-29 18:27:41,39.99,5.99,39.99,2017-06-12 05:00:05,1996,11,39.99,0,0.0,2022-11-22 18:09:50,7.0,The Evil Within 2
2022-12-22 18:09:48,7.99,5.99,7.99,2017-06-12 05:00:05,2019,12,39.99,1,80.02000500125031,2022-12-22 18:09:48,0.0,The Evil Within 2
2023-01-05 18:28:32,39.99,5.99,39.99,2017-06-12 05:00:05,2033,1,39.99,0,0.0,2022-12-22 18:09:48,14.0,The Evil Within 2
2023-03-16 17:22:28,7.99,5.99,7.99,2017-06-12 05:00:05,2103,3,39.99,1,80.02000500125031,2023-03-16 17:22:28,0.0,The Evil Within 2
2023-03-23 17:22:38,39.99,5.99,39.99,2017-06-12 05:00:05,2110,3,39.99,0,0.0,2023-03-16 17:22:28,7.0,The Evil Within 2
2023-06-29 17:32:35,7.99,5.99,7.99,2017-06-12 05:00:05,2208,6,39.99,1,80.02000500125031,2023-06-29 17:32:35,0.0,The Evil Within 2
2023-07-13 17:22:44,39.99,5.99,39.99,2017-06-12 05:00:05,2222,7,39.99,0,0.0,2023-06-29 17:32:35,13.0,The Evil Within 2
2023-08-02 17:01:47,7.99,5.99,7.99,2017-06-12 05:00:05,2242,8,39.99,1,80.02000500125031,2023-08-02 17:01:47,0.0,The Evil Within 2
2023-08-16 17:01:46,39.99,5.99,39.99,2017-06-12 05:00:05,2256,8,39.99,0,0.0,2023-08-02 17:01:47,13.0,The Evil Within 2
2023-10-26 17:21:52,5.99,5.99,5.99,2017-06-12 05:00:05,2327,10,39.99,1,85.02125531382846,2023-10-26 17:21:52,0.0,The Evil Within 2
2023-11-02 17:26:56,39.99,5.99,39.99,2017-06-12 05:00:05,2334,11,39.99,0,0.0,2023-10-26 17:21:52,7.0,The Evil Within 2
2023-11-21 18:26:55,5.99,5.99,5.99,2017-06-12 05:00:05,2353,11,39.99,1,85.02125531382846,2023-11-21 18:26:55,0.0,The Evil Within 2
2023-11-28 18:27:59,39.99,5.99,39.99,2017-06-12 05:00:05,2360,11,39.99,0,0.0,2023-11-21 18:26:55,7.0,The Evil Within 2
2023-12-21 18:36:49,5.99,5.99,5.99,2017-06-12 05:00:05,2383,12,39.99,1,85.02125531382846,2023-12-21 18:36:49,0.0,The Evil Within 2
2024-01-11 18:01:50,39.99,5.99,39.99,2017-06-12 05:00:05,2404,1,39.99,0,0.0,2023-12-21 18:36:49,20.0,The Evil Within 2
2024-03-14 17:41:02,7.99,5.99,7.99,2017-06-12 05:00:05,2467,3,39.99,1,80.02000500125031,2024-03-14 17:41:02,0.0,The Evil Within 2
2024-03-21 17:28:12,39.99,5.99,39.99,2017-06-12 05:00:05,2474,3,39.99,0,0.0,2024-03-14 17:41:02,6.0,The Evil Within 2
2024-06-27 17:51:11,7.99,5.99,7.99,2017-06-12 05:00:05,2572,6,39.99,1,80.02000500125031,2024-06-27 17:51:11,0.0,The Evil Within 2
2024-07-11 17:27:59,39.99,5.99,39.99,2017-06-12 05:00:05,2586,7,39.99,0,0.0,2024-06-27 17:51:11,13.0,The Evil Within 2
2024-08-08 17:01:52,7.99,5.99,7.99,2017-06-12 05:00:05,2614,8,39.99,1,80.02000500125031,2024-08-08 17:01:52,0.0,The Evil Within 2
2024-08-21 17:01:42,39.99,5.99,39.99,2017-06-12 05:00:05,2627,8,39.99,0,0.0,2024-08-08 17:01:52,12.0,The Evil Within 2
2024-10-28 17:22:03,7.99,5.99,7.99,2017-06-12 05:00:05,2695,10,39.99,1,80.02000500125031,2024-10-28 17:22:03,0.0,The Evil Within 2
2024-11-04 18:22:01,39.99,5.99,39.99,2017-06-12 05:00:05,2702,11,39.99,0,0.0,2024-10-28 17:22:03,7.0,The Evil Within 2
2024-11-27 18:22:38,7.99,5.99,7.99,2017-06-12 05:00:05,2725,11,39.99,1,80.02000500125031,2024-11-27 18:22:38,0.0,The Evil Within 2
2024-12-04 18:28:09,39.99,5.99,39.99,2017-06-12 05:00:05,2732,12,39.99,0,0.0,2024-11-27 18:22:38,7.0,The Evil Within 2
2024-12-19 20:30:41,7.99,5.99,7.99,2017-06-12 05:00:05,2747,12,39.99,1,80.02000500125031,2024-12-19 20:30:41,0.0,The Evil Within 2
2025-01-02 19:01:46,39.99,5.99,39.99,2017-06-12 05:00:05,2761,1,39.99,0,0.0,2024-12-19 20:30:41,13.0,The Evil Within 2
2025-03-13 17:16:53,7.99,5.99,7.99,2017-06-12 05:00:05,2831,3,39.99,1,80.02000500125031,2025-03-13 17:16:53,0.0,The Evil Within 2
2025-03-20 18:01:33,39.99,5.99,39.99,2017-06-12 05:00:05,2838,3,39.99,0,0.0,2025-03-13 17:16:53,7.0,The Evil Within 2
2025-05-26 17:21:35,7.99,5.99,7.99,2017-06-12 05:00:05,2905,5,39.99,1,80.02000500125031,2025-05-26 17:21:35,0.0,The Evil Within 2
2025-06-02 17:21:10,39.99,5.99,39.99,2017-06-12 05:00:05,2912,6,39.99,0,0.0,2025-05-26 17:21:35,6.0,The Evil Within 2
2025-06-26 19:02:40,7.99,5.99,7.99,2017-06-12 05:00:05,2936,6,39.99,1,80.02000500125031,2025-06-26 19:02:40,0.0,The Evil Within 2
2025-07-10 17:11:20,39.99,5.99,39.99,2017-06-12 05:00:05,2950,7,39.99,0,0.0,2025-06-26 19:02:40,13.0,The Evil Within 2
2025-07-30 17:01:49,7.99,5.99,7.99,2017-06-12 05:00:05,2970,7,39.99,1,80.02000500125031,2025-07-30 17:01:49,0.0,The Evil Within 2
2025-08-13 17:01:10,39.99,5.99,39.99,2017-06-12 05:00:05,2984,8,39.99,0,0.0,2025-07-30 17:01:49,13.0,The Evil Within 2
2025-09-29 17:09:13,7.99,5.99,7.99,2017-06-12 05:00:05,3031,9,39.99,1,80.02000500125031,2025-09-29 17:09:13,0.0,The Evil Within 2
2025-10-06 17:11:22,39.99,5.99,39.99,2017-06-12 05:00:05,3038,10,39.99,0,0.0,2025-09-29 17:09:13,7.0,The Evil Within 2
2025-10-27 17:11:35,7.99,5.99,7.99,2017-06-12 05:00:05,3059,10,39.99,1,80.02000500125031,2025-10-27 17:11:35,0.0,The Evil Within 2
2025-11-03 18:11:13,39.99,5.99,39.99,2017-06-12 05:00:05,3066,11,39.99,0,0.0,2025-10-27 17:11:35,7.0,The Evil Within 2
2025-12-11 00:10:11,39.99,5.99,39.99,2017-06-12 05:00:05,3103,12,39.99,0,0.0,2025-10-27 17:11:35,44.0,The Evil Within 2
2025-12-11 00:10:11,,5.99,,2017-06-12 05:00:05,3103,12,39.99,0,0.0,2025-10-27 17:11:35,44.0,The Evil Within 2
